"PVWatts Hourly PV Performance Data"
"Requested Location","qatar"
"Location","ABU DHABI, UNITED ARAB EMIRATES"
"Latitude (DD)","24.43"
"Longitude (DD)","54.65"
"Elevation (m)","27"
"DC System Size (kW)","8"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (kW/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","30","19","0","0","23.3","2.1","0.2","0","23.3","0","0"
"11","30","20","0","0","22.8","1.5","0.2","0","22.8","0","0"
"11","30","21","0","0","22.1","1.5","0.2","0","22.1","0","0"
"11","30","22","0","0","21.2","2.1","0.2","0","21.2","0","0"
"11","30","23","0","0","20.1","0","0.2","0","20.1","0","0"
"12","1","0","0","0","19","0","0.21","0","19","0","0"
"12","1","1","0","0","17.9","1","0.21","0","17.9","0","0"
"12","1","2","0","0","17","1.5","0.21","0","17","0","0"
"12","1","3","0","0","16.4","2.1","0.21","0","16.4","0","0"
"12","1","4","0","0","16","1","0.21","0","16","0","0"
"12","1","5","0","0","15.6","1","0.21","0","15.6","0","0"
"12","1","6","0","1","15.2","2.1","0.21","0.951","15.219","0","0"
"12","1","7","121","50","17","1.5","0.21","94.248","19.503","581.88","529.553"
"12","1","8","361","109","20","1.5","0.21","308.97","28.413","2099.951","1993.833"
"12","1","9","351","185","22.3","1.5","0.21","441.285","34.29","2928.869","2793.38"
"12","1","10","432","250","26","1","0.21","632.901","45.334","4001.125","3827.641"
"12","1","11","565","237","27.1","1.8","0.21","770.397","46.652","4835.713","4632.656"
"12","1","12","692","187","28.2","2.6","0.21","841.319","46.477","5290.742","5071.561"
"12","1","13","714","153","28","2.1","0.21","786.156","46.793","4959.08","4751.652"
"12","1","14","666","132","29","1.5","0.21","646.574","46.578","4110.067","3932.723"
"12","1","15","541","111","29.2","1","0.21","441.03","42.742","2858.823","2725.815"
"12","1","16","333","65","26","5.7","0.21","201.245","28.781","1285.424","1208.168"
"12","1","17","0","11","24","3.6","0.21","10.173","24.157","36.703","3.694"
"12","1","18","0","0","22.3","3.1","0.21","0","22.3","0","0"
"12","1","19","0","0","21","3.1","0.21","0","21","0","0"
"12","1","20","0","0","21","3.1","0.21","0","21","0","0"
"12","1","21","0","0","19.6","2.1","0.21","0","19.6","0","0"
"12","1","22","0","0","20","1.5","0.21","0","20","0","0"
"12","1","23","0","0","19","2.1","0.21","0","19","0","0"
"12","2","0","0","0","18.8","1.5","0.21","0","18.8","0","0"
"12","2","1","0","0","18","1","0.21","0","18","0","0"
"12","2","2","0","0","16","1.5","0.21","0","16","0","0"
"12","2","3","0","0","16.2","1.5","0.21","0","16.2","0","0"
"12","2","4","0","0","15","2.1","0.21","0","15","0","0"
"12","2","5","0","0","16","2.6","0.21","0","16","0","0"
"12","2","6","0","1","15.5","2.1","0.21","0.951","15.519","0","0"
"12","2","7","174","48","17","2.6","0.21","106.994","19.268","655.378","600.447"
"12","2","8","491","104","19","2.6","0.21","367.949","27.033","2528.772","2407.459"
"12","2","9","726","96","21.1","2.6","0.21","611.822","34.449","4103.837","3926.713"
"12","2","10","760","124","23.5","2.3","0.21","766.847","41.147","4966.187","4758.507"
"12","2","11","775","132","26","2.1","0.21","842.134","46.125","5318.188","5098.035"
"12","2","12","734","153","26.7","1","0.21","841.545","52.413","5168.831","4953.97"
"12","2","13","681","154","27.3","1.5","0.21","759.108","47.897","4766.329","4565.731"
"12","2","14","551","169","28","2.1","0.21","597.887","42.312","3858.164","3689.745"
"12","2","15","450","122","26.6","3.1","0.21","398.264","34.575","2660.159","2534.19"
"12","2","16","285","67","25","3.1","0.21","186.244","28.683","1189.362","1115.51"
"12","2","17","0","10","24","2.6","0.21","9.246","24.169","33.181","0.297"
"12","2","18","0","0","23","3.1","0.21","0","23","0","0"
"12","2","19","0","0","22","3.1","0.21","0","22","0","0"
"12","2","20","0","0","21","1","0.21","0","21","0","0"
"12","2","21","0","0","19.2","2.1","0.21","0","19.2","0","0"
"12","2","22","0","0","18","2.6","0.21","0","18","0","0"
"12","2","23","0","0","18","2.1","0.21","0","18","0","0"
"12","3","0","0","0","19","2.6","0.21","0","19","0","0"
"12","3","1","0","0","17","2.1","0.21","0","17","0","0"
"12","3","2","0","0","16.8","2.1","0.21","0","16.8","0","0"
"12","3","3","0","0","16.6","2.1","0.21","0","16.6","0","0"
"12","3","4","0","0","16","1.5","0.21","0","16","0","0"
"12","3","5","0","0","16","2.1","0.21","0","16","0","0"
"12","3","6","0","0","16","2.1","0.21","0","0","0","0"
"12","3","7","57","47","16","1.5","0.21","68.379","17.821","423.752","377.028"
"12","3","8","230","133","17","1.5","0.21","262.249","24.133","1797.681","1702.274"
"12","3","9","320","199","21.3","5.1","0.21","434.642","27.821","2956.29","2819.828"
"12","3","10","433","248","24.1","4.6","0.21","630.273","34.163","4169.778","3990.318"
"12","3","11","585","228","27","4.1","0.21","776.926","40.279","5008.245","4799.074"
"12","3","12","702","184","28.6","3.6","0.21","845.811","44.167","5371.29","5149.255"
"12","3","13","794","131","29","3.6","0.21","824.895","44.203","5264.665","5046.409"
"12","3","14","803","95","29","5.1","0.21","703.682","39.572","4614.52","4419.301"
"12","3","15","689","77","27.6","5.1","0.21","489.204","34.968","3288.352","3140.125"
"12","3","16","398","60","26.1","4.1","0.21","222.121","29.865","1415.14","1333.288"
"12","3","17","0","11","24.6","3.1","0.21","10.173","24.77","36.581","3.576"
"12","3","18","0","0","23.1","2.1","0.21","0","23.1","0","0"
"12","3","19","0","0","22","1","0.21","0","22","0","0"
"12","3","20","0","0","21","1.5","0.21","0","21","0","0"
"12","3","21","0","0","18.3","1.5","0.21","0","18.3","0","0"
"12","3","22","0","0","18","1.5","0.21","0","18","0","0"
"12","3","23","0","0","17.5","1.8","0.21","0","17.5","0","0"
"12","4","0","0","0","17","2.1","0.21","0","17","0","0"
"12","4","1","0","0","16.5","2.8","0.21","0","16.5","0","0"
"12","4","2","0","0","16","3.6","0.21","0","16","0","0"
"12","4","3","0","0","15.5","3.1","0.21","0","15.5","0","0"
"12","4","4","0","0","15","3.1","0.21","0","15","0","0"
"12","4","5","0","0","14","2.6","0.21","0","14","0","0"
"12","4","6","0","0","14.4","2.1","0.21","0","0","0","0"
"12","4","7","176","46","15","1.5","0.21","104.878","17.768","641.067","586.643"
"12","4","8","467","115","18.6","1.2","0.21","366.126","29.291","2490.056","2370.115"
"12","4","9","748","97","22.3","1","0.21","625.152","41.479","4079.096","3902.849"
"12","4","10","851","94","26","2.1","0.21","801.561","45.187","5114.084","4901.163"
"12","4","11","885","99","27","1.5","0.21","894.265","51.27","5534.221","5306.413"
"12","4","12","883","102","28.6","2.1","0.21","906.463","50.268","5628.043","5396.911"
"12","4","13","874","93","28","3.6","0.21","844.443","43.57","5411.134","5187.688"
"12","4","14","811","87","27.9","3.1","0.21","700.731","41.914","4553.586","4360.526"
"12","4","15","691","77","27.8","2.6","0.21","490.746","38.525","3252.054","3105.112"
"12","4","16","400","60","26","3.6","0.21","223.294","30.075","1422.169","1340.067"
"12","4","17","0","11","24","3.9","0.21","10.173","24.15","36.703","3.694"
"12","4","18","0","0","22","4.1","0.21","0","22","0","0"
"12","4","19","0","0","21","3.1","0.21","0","21","0","0"
"12","4","20","0","0","20.3","3.6","0.21","0","20.3","0","0"
"12","4","21","0","0","19.6","2.6","0.21","0","19.6","0","0"
"12","4","22","0","0","19","2.6","0.21","0","19","0","0"
"12","4","23","0","0","18","3.1","0.21","0","18","0","0"
"12","5","0","0","0","17.6","3.6","0.21","0","17.6","0","0"
"12","5","1","0","0","18","3.6","0.21","0","18","0","0"
"12","5","2","0","0","17","2.1","0.21","0","17","0","0"
"12","5","3","0","0","17","1.5","0.21","0","17","0","0"
"12","5","4","0","0","16","1","0.21","0","16","0","0"
"12","5","5","0","0","17","2.6","0.21","0","17","0","0"
"12","5","6","0","0","16.7","4.1","0.21","0","0","0","0"
"12","5","7","56","45","18","3.1","0.21","65.868","19.288","402.582","356.608"
"12","5","8","61","152","19.7","3.6","0.21","188.342","23.172","1274.579","1197.707"
"12","5","9","35","209","21.5","4.1","0.21","236.529","25.541","1582.519","1494.736"
"12","5","10","57","266","25","6.2","0.21","316.988","29.163","2091.89","1986.058"
"12","5","11","58","302","26","11.3","0.21","359.42","29.026","2368.969","2253.319"
"12","5","12","28","324","25","13.9","0.21","343.383","27.443","2268.928","2156.822"
"12","5","13","28","299","23","13.4","0.21","317.266","25.328","2116.588","2009.88"
"12","5","14","13","249","23","10.8","0.21","254.283","25.223","1697.545","1605.685"
"12","5","15","9","166","22.1","8.7","0.21","167.913","23.837","1123.152","1051.646"
"12","5","16","5","77","22","9.3","0.21","77.37","22.76","500.019","450.593"
"12","5","17","0","7","22","8.2","0.21","6.466","22.059","23.022","0"
"12","5","18","0","0","21.6","9.3","0.21","0","21.6","0","0"
"12","5","19","0","0","21","6.2","0.21","0","21","0","0"
"12","5","20","0","0","21","6.7","0.21","0","21","0","0"
"12","5","21","0","0","20.3","5.1","0.21","0","20.3","0","0"
"12","5","22","0","0","20","5.1","0.21","0","20","0","0"
"12","5","23","0","0","20","6.7","0.21","0","20","0","0"
"12","6","0","0","0","19.9","7.2","0.21","0","19.9","0","0"
"12","6","1","0","0","19","4.1","0.21","0","19","0","0"
"12","6","2","0","0","19","5.7","0.21","0","19","0","0"
"12","6","3","0","0","19.3","4.6","0.21","0","19.3","0","0"
"12","6","4","0","0","19","5.1","0.21","0","19","0","0"
"12","6","5","0","0","19","4.1","0.21","0","19","0","0"
"12","6","6","0","0","19.8","6.2","0.21","0","0","0","0"
"12","6","7","0","32","18","6.2","0.21","29.926","18.389","181.945","143.79"
"12","6","8","15","125","17","8.2","0.21","129.486","18.401","879.599","816.723"
"12","6","9","25","212","18.4","9.8","0.21","224.594","20.52","1529.638","1443.728"
"12","6","10","28","279","19","10.3","0.21","296.449","21.687","2007.753","1904.902"
"12","6","11","29","318","21","8.8","0.21","338.071","24.451","2261.544","2149.7"
"12","6","12","29","325","21.6","7.7","0.21","345.413","25.489","2300.59","2187.362"
"12","6","13","118","311","23","8.8","0.21","419.136","27.286","2804.585","2673.499"
"12","6","14","187","261","23","7.7","0.21","414.339","27.687","2794.748","2664.011"
"12","6","15","295","153","22.1","7.7","0.21","337.268","25.93","2314.023","2200.32"
"12","6","16","100","98","22","6.2","0.21","145.624","23.91","952.468","887.01"
"12","6","17","0","10","21","4.1","0.21","9.245","21.133","33.725","0.821"
"12","6","18","0","0","20","4.6","0.21","0","20","0","0"
"12","6","19","0","0","19","4.6","0.21","0","19","0","0"
"12","6","20","0","0","19","4.6","0.21","0","19","0","0"
"12","6","21","0","0","19.2","3.6","0.21","0","19.2","0","0"
"12","6","22","0","0","19","3.6","0.21","0","19","0","0"
"12","6","23","0","0","18","3.1","0.21","0","18","0","0"
"12","7","0","0","0","18.3","2.6","0.21","0","18.3","0","0"
"12","7","1","0","0","18","2.6","0.21","0","18","0","0"
"12","7","2","0","0","17","1.5","0.21","0","17","0","0"
"12","7","3","0","0","17.4","1.5","0.21","0","17.4","0","0"
"12","7","4","0","0","15","3.1","0.21","0","15","0","0"
"12","7","5","0","0","14","2.1","0.21","0","14","0","0"
"12","7","6","0","0","13.5","3.1","0.21","0","0","0","0"
"12","7","7","154","44","14","2.1","0.21","95.942","16.226","583.786","531.392"
"12","7","8","500","102","17","2.6","0.21","365.649","24.979","2528.111","2406.821"
"12","7","9","753","94","20.5","2.1","0.21","618.841","35.345","4141.102","3962.657"
"12","7","10","837","94","23","4.1","0.21","786.36","36.478","5198.428","4982.519"
"12","7","11","809","126","24","6.2","0.21","860.638","35.345","5679.199","5446.253"
"12","7","12","722","168","24","5.1","0.21","844.32","36.644","5530.864","5303.175"
"12","7","13","791","124","24","6.2","0.21","813.916","34.735","5397.603","5174.636"
"12","7","14","801","90","24","4.6","0.21","697.248","35.171","4654.512","4457.876"
"12","7","15","702","75","23.5","5.7","0.21","494.523","30.431","3385.671","3233.995"
"12","7","16","422","58","22","5.7","0.21","230.878","25.19","1502.889","1417.927"
"12","7","17","0","12","21","3.6","0.21","11.101","21.172","40.877","7.72"
"12","7","18","0","0","23.5","5.7","0.21","0","23.5","0","0"
"12","7","19","0","0","18","2.1","0.21","0","18","0","0"
"12","7","20","0","0","19","2.1","0.21","0","19","0","0"
"12","7","21","0","0","19","2.1","0.21","0","19","0","0"
"12","7","22","0","0","19","2.1","0.21","0","19","0","0"
"12","7","23","0","0","17","2.1","0.21","0","17","0","0"
"12","8","0","0","0","16","2.1","0.21","0","16","0","0"
"12","8","1","0","0","15","3.1","0.21","0","15","0","0"
"12","8","2","0","0","15","3.1","0.21","0","15","0","0"
"12","8","3","0","0","13.4","2.6","0.21","0","13.4","0","0"
"12","8","4","0","0","13","2.1","0.21","0","13","0","0"
"12","8","5","0","0","12","2.6","0.21","0","12","0","0"
"12","8","6","0","0","11.8","2.6","0.21","0","0","0","0"
"12","8","7","167","43","13.9","2.6","0.21","98.182","15.968","594.273","541.507"
"12","8","8","518","98","16","2.1","0.21","369.129","24.854","2553.584","2431.392"
"12","8","9","777","86","18.7","1","0.21","624.84","37.876","4141.958","3963.483"
"12","8","10","868","86","22","1","0.21","795.564","46.365","5056.704","4845.816"
"12","8","11","888","98","24","1.5","0.21","891.588","48.2","5591.869","5362.018"
"12","8","12","897","99","18.7","1","0.21","912.927","46.617","5756.979","5521.278"
"12","8","13","889","90","24","5.1","0.21","852.725","36.791","5616.017","5385.31"
"12","8","14","828","88","24","5.7","0.21","715.038","33.998","4796.156","4594.5"
"12","8","15","705","78","23.9","6.2","0.21","501.907","30.549","3434.598","3281.188"
"12","8","16","435","57","23","5.1","0.21","235.232","26.493","1524.504","1438.776"
"12","8","17","0","12","21","4.1","0.21","11.1","21.16","40.879","7.722"
"12","8","18","0","0","19.4","3.1","0.21","0","19.4","0","0"
"12","8","19","0","0","19","3.1","0.21","0","19","0","0"
"12","8","20","0","0","18","4.1","0.21","0","18","0","0"
"12","8","21","0","0","18","4.1","0.21","0","18","0","0"
"12","8","22","0","0","17","4.1","0.21","0","17","0","0"
"12","8","23","0","0","16","4.1","0.21","0","16","0","0"
"12","9","0","0","0","16.4","2.6","0.21","0","16.4","0","0"
"12","9","1","0","0","16","2.6","0.21","0","16","0","0"
"12","9","2","0","0","15","2.1","0.21","0","15","0","0"
"12","9","3","0","0","14.2","2.6","0.21","0","14.2","0","0"
"12","9","4","0","0","13","3.1","0.21","0","13","0","0"
"12","9","5","0","0","13","2.6","0.21","0","13","0","0"
"12","9","6","0","0","12.3","1","0.21","0","0","0","0"
"12","9","7","177","42","13","3.1","0.21","104.087","15.008","631.381","577.3"
"12","9","8","536","95","17","2.6","0.21","375.767","25.199","2596.265","2472.56"
"12","9","9","790","82","20.5","2.1","0.21","627.707","35.562","4201.039","4020.471"
"12","9","10","861","97","24","5.1","0.21","806.377","36.103","5339.134","5118.239"
"12","9","11","910","91","24","6.7","0.21","902.042","35.28","5960.561","5717.646"
"12","9","12","924","90","24.7","6.2","0.21","926.294","36.914","6074.802","5827.839"
"12","9","13","900","86","25","7.2","0.21","857.351","35.198","5682.662","5449.594"
"12","9","14","809","94","24","8.2","0.21","708.092","31.679","4791.358","4589.872"
"12","9","15","617","103","23.6","7.2","0.21","479.384","29.322","3288.407","3140.177"
"12","9","16","408","62","23","6.2","0.21","230.804","26.016","1500.294","1415.424"
"12","9","17","0","12","21","3.6","0.21","11.1","21.172","40.875","7.718"
"12","9","18","0","0","19.3","3.1","0.21","0","19.3","0","0"
"12","9","19","0","0","18","3.1","0.21","0","18","0","0"
"12","9","20","0","0","18","3.1","0.21","0","18","0","0"
"12","9","21","0","0","17.4","5.1","0.21","0","17.4","0","0"
"12","9","22","0","0","16.2","3.6","0.21","0","16.2","0","0"
"12","9","23","0","0","15","3.1","0.21","0","15","0","0"
"12","10","0","0","0","14.5","3.1","0.21","0","14.5","0","0"
"12","10","1","0","0","14","4.1","0.21","0","14","0","0"
"12","10","2","0","0","13","2.6","0.21","0","13","0","0"
"12","10","3","0","0","11.1","2.1","0.21","0","11.1","0","0"
"12","10","4","0","0","11","3.1","0.21","0","11","0","0"
"12","10","5","0","0","10","3.6","0.21","0","10","0","0"
"12","10","6","0","0","9.1","3.1","0.21","0","0","0","0"
"12","10","7","172","41","12.5","3.9","0.21","101.353","14.225","613.518","560.07"
"12","10","8","530","95","16","4.6","0.21","371.77","21.96","2598.965","2475.165"
"12","10","9","785","83","20.8","5.1","0.21","624.111","30.189","4265.798","4082.935"
"12","10","10","880","82","22.9","5.1","0.21","798.098","34.881","5314.355","5094.338"
"12","10","11","907","91","25","5.1","0.21","898.477","38.471","5863.836","5624.349"
"12","10","12","911","94","25","5.7","0.21","918.7","37.814","6003.962","5759.509"
"12","10","13","896","87","24.9","6.4","0.21","855.043","35.942","5651.07","5419.122"
"12","10","14","831","87","24.9","7","0.21","716.784","33.612","4815.47","4613.13"
"12","10","15","709","78","24.8","7.7","0.21","505.46","30.553","3459.203","3304.922"
"12","10","16","431","62","24","8.8","0.21","239.997","26.442","1559.658","1472.684"
"12","10","17","0","13","21.6","6.7","0.21","12.028","21.726","44.35","11.07"
"12","10","18","0","0","19.3","4.6","0.21","0","19.3","0","0"
"12","10","19","0","0","22","4.6","0.21","0","22","0","0"
"12","10","20","0","0","17","4.1","0.21","0","17","0","0"
"12","10","21","0","0","16.2","3.1","0.21","0","16.2","0","0"
"12","10","22","0","0","15.6","2.8","0.21","0","15.6","0","0"
"12","10","23","0","0","15","2.6","0.21","0","15","0","0"
"12","11","0","0","0","15.6","3.1","0.21","0","15.6","0","0"
"12","11","1","0","0","13","2.2","0.21","0","13","0","0"
"12","11","2","0","0","12.8","1.4","0.21","0","12.8","0","0"
"12","11","3","0","0","12.6","0.5","0.21","0","12.6","0","0"
"12","11","4","0","0","13","2.1","0.21","0","13","0","0"
"12","11","5","0","0","11","2.1","0.21","0","11","0","0"
"12","11","6","0","0","10.5","2.1","0.21","0","0","0","0"
"12","11","7","169","40","12","1","0.21","99.17","14.925","595.118","542.322"
"12","11","8","532","94","14","1.5","0.21","370.674","24.089","2568.992","2446.254"
"12","11","9","785","82","17.4","2.1","0.21","621.653","32.317","4214.733","4033.679"
"12","11","10","876","83","21","1","0.21","794.816","45.346","5075.776","4864.212"
"12","11","11","900","93","22.7","0","0.21","893.713","59.31","5348.285","5127.066"
"12","11","12","897","98","24.5","3.1","0.21","910.266","42.661","5835.12","5596.65"
"12","11","13","892","88","25","5.1","0.21","852.786","37.793","5595.358","5365.384"
"12","11","14","833","86","25","5.1","0.21","717.534","35.782","4779.925","4578.845"
"12","11","15","713","77","24.2","4.6","0.21","507.314","32.347","3447.908","3294.027"
"12","11","16","448","56","23","4.1","0.21","240.882","27.087","1561.257","1474.227"
"12","11","17","0","13","22","2.6","0.21","12.029","22.22","44.241","10.965"
"12","11","18","0","0","20.5","3.1","0.21","0","20.5","0","0"
"12","11","19","0","0","19","3.6","0.21","0","19","0","0"
"12","11","20","0","0","19","3.1","0.21","0","19","0","0"
"12","11","21","0","0","18.8","2.6","0.21","0","18.8","0","0"
